order_id,product_id,customer_id,category,subcategory,product_price,discount_percent,final_price,order_channel,payment_method,delivery_days,customer_tenure_days,num_prior_orders,num_prior_returns,customer_segment,region,weather_at_order,returned
O-04006,P-7445,C-5958,Shoes,Casual,9947.0,42.0,5769.26,App,Wallet,1,1119,30,9,New,South,Clear,0
O-04007,P-4244,C-9066,Clothing,Kurta,18710.0,5.0,17774.5,Mobile Web,COD,8,1607,15,4,New,East,Cold,1
O-04008,P-2292,C-3030,Beauty,Perfume,18173.0,19.0,14720.13,Mobile Web,COD,1,154,8,7,New,West,Rainy,0
O-04009,P-1793,C-5754,Beauty,Serum,1406.0,41.0,829.54,Mobile Web,Credit Card,4,659,39,6,Loyal,West,Hot,0
O-04010,P-3046,C-3837,Footwear,Sneakers,6997.0,23.0,5387.69,Website,COD,1,1550,41,3,New,South,Clear,1
O-04011,P-3356,C-9189,Home,Bedsheet,9437.0,37.0,5945.31,Mobile Web,UPI,4,477,40,7,Regular,East,Rainy,0
O-04012,P-1557,C-3370,Beauty,Serum,11392.0,3.0,11050.24,App,COD,9,1215,2,9,New,West,Clear,1
O-04013,P-3861,C-5403,Footwear,Boots,11137.0,6.0,10468.78,Website,Wallet,1,17,36,1,Loyal,South,Rainy,0
O-04014,P-2535,C-2964,Clothing,Shirt,11904.0,7.0,11070.72,Website,Wallet,9,1964,11,2,New,North,Clear,1
O-04015,P-4577,C-2645,Clothing,Tshirt,16242.0,24.0,12343.92,Mobile Web,UPI,9,289,39,6,Regular,South,Cold,0
O-04016,P-6636,C-3952,Beauty,Perfume,7670.0,34.0,5062.2,App,COD,7,1552,18,4,Regular,West,Hot,1
O-04017,P-1641,C-5400,Clothing,Kurta,18178.0,5.0,17269.1,Mobile Web,COD,7,475,9,1,Regular,East,Rainy,0
O-04018,P-7701,C-7057,Home,Lamp,10532.0,10.0,9478.8,Mobile Web,Credit Card,2,1143,36,9,New,West,Rainy,0
O-04019,P-1942,C-8412,Clothing,Tshirt,16740.0,45.0,9207.0,Website,Wallet,5,1176,11,5,Regular,South,Rainy,0
O-04020,P-5379,C-7321,Footwear,Sandals,7877.0,48.0,4096.04,Mobile Web,Wallet,4,1069,41,5,New,East,Clear,0
O-04021,P-5777,C-1037,Electronics,Headphone,825.0,39.0,503.25,Website,COD,4,1720,32,4,Regular,East,Clear,0
O-04022,P-5649,C-8446,Electronics,Mobile,18305.0,1.0,18121.95,App,Wallet,9,854,44,0,Regular,South,Hot,0
O-04023,P-3256,C-7021,Beauty,Cream,16872.0,34.0,11135.52,App,Credit Card,6,1630,17,4,Regular,West,Cold,0
O-04024,P-2440,C-1569,Electronics,Mobile,4260.0,5.0,4047.0,Website,Credit Card,1,1307,8,5,Loyal,South,Rainy,0
O-04025,P-2515,C-4476,Shoes,Running,5608.0,19.0,4542.48,App,UPI,7,826,36,3,Regular,South,Clear,0
O-04026,P-4359,C-3433,Clothing,Shirt,9575.0,6.0,9000.5,App,Credit Card,9,1309,11,8,Loyal,West,Clear,0
O-04027,P-8996,C-3688,Shoes,Casual,9248.0,26.0,6843.52,Mobile Web,Wallet,3,572,6,7,New,North,Hot,0
O-04028,P-6789,C-7756,Home,Bedsheet,9523.0,17.0,7904.09,Mobile Web,UPI,5,515,10,8,Regular,South,Hot,0
O-04029,P-3154,C-9371,Electronics,Laptop,18377.0,7.0,17090.61,Mobile Web,Credit Card,4,941,9,8,Regular,West,Cold,0
O-04030,P-4064,C-7240,Clothing,Tshirt,9279.0,14.0,7979.94,App,Credit Card,4,657,7,8,New,East,Rainy,1
O-04031,P-8496,C-1608,Footwear,Sandals,19736.0,7.0,18354.48,App,Wallet,4,1179,19,8,New,West,Clear,0
O-04032,P-7284,C-5522,Home,Lamp,3358.0,12.0,2955.04,Website,UPI,7,1859,5,6,Loyal,North,Rainy,0
O-04033,P-5679,C-3805,Beauty,Perfume,11230.0,43.0,6401.1,Mobile Web,UPI,6,1300,3,5,New,South,Hot,0
O-04034,P-2154,C-4263,Home,Lamp,6328.0,22.0,4935.84,Mobile Web,Wallet,6,572,45,5,Loyal,East,Rainy,0
O-04035,P-9148,C-1124,Shoes,Formal,17225.0,17.0,14296.75,App,Credit Card,3,61,8,9,Regular,North,Hot,0
O-04036,P-1039,C-7179,Footwear,Sandals,1782.0,47.0,944.46,App,UPI,9,345,48,2,Regular,West,Hot,0
O-04037,P-5264,C-8999,Footwear,Sneakers,5191.0,11.0,4619.99,Website,COD,6,1046,19,2,Loyal,East,Rainy,1
O-04038,P-9910,C-3412,Electronics,Laptop,1126.0,3.0,1092.22,App,Wallet,4,12,20,0,New,West,Cold,0
O-04039,P-1695,C-8775,Home,Bedsheet,15227.0,27.0,11115.71,Website,Wallet,8,443,25,7,Regular,West,Hot,0
O-04040,P-5048,C-2514,Shoes,Running,14791.0,37.0,9318.33,App,Credit Card,8,1832,45,9,New,West,Hot,1
O-04041,P-5918,C-3800,Electronics,Headphone,2398.0,19.0,1942.38,Mobile Web,Credit Card,4,167,15,6,Regular,East,Cold,1
O-04042,P-7273,C-8489,Beauty,Perfume,6785.0,20.0,5428.0,Mobile Web,UPI,5,731,23,7,Loyal,South,Rainy,0
O-04043,P-8997,C-3133,Footwear,Boots,17663.0,40.0,10597.8,App,Wallet,5,512,23,8,Regular,East,Hot,0
O-04044,P-2169,C-8620,Footwear,Sandals,16225.0,36.0,10384.0,Mobile Web,Wallet,8,1869,27,0,New,North,Clear,0
O-04045,P-4695,C-6382,Beauty,Serum,9909.0,25.0,7431.75,Mobile Web,COD,4,171,42,1,Regular,North,Rainy,1
O-04046,P-5835,C-8183,Shoes,Casual,4686.0,36.0,2999.04,Mobile Web,UPI,1,641,10,1,Loyal,West,Hot,0
O-04047,P-2459,C-6208,Shoes,Running,10630.0,43.0,6059.1,App,Wallet,6,1927,14,7,Loyal,North,Cold,0
O-04048,P-3433,C-8607,Beauty,Perfume,2250.0,19.0,1822.5,App,COD,9,798,39,2,Loyal,West,Cold,0
O-04049,P-4900,C-3254,Beauty,Perfume,6128.0,11.0,5453.92,Mobile Web,Credit Card,5,1622,10,8,Regular,West,Hot,0
O-04050,P-5009,C-3370,Beauty,Serum,4766.0,2.0,4670.68,Website,Credit Card,5,1664,3,7,Regular,East,Cold,0
O-04051,P-8685,C-6000,Beauty,Serum,3887.0,13.0,3381.69,Mobile Web,Credit Card,2,422,48,7,Regular,East,Rainy,0
O-04052,P-5689,C-3801,Electronics,Charger,15654.0,43.0,8922.78,App,UPI,4,176,16,9,New,South,Hot,0
O-04053,P-8968,C-6594,Beauty,Cream,2408.0,37.0,1517.04,Mobile Web,Credit Card,4,1691,37,3,Regular,East,Clear,0
O-04054,P-1065,C-8419,Electronics,Laptop,10362.0,42.0,6009.96,App,UPI,2,36,5,2,Regular,South,Clear,0
O-04055,P-9174,C-9504,Beauty,Perfume,1442.0,32.0,980.56,App,Wallet,4,1749,10,6,Loyal,South,Hot,0
O-04056,P-5539,C-3945,Electronics,Headphone,19200.0,33.0,12864.0,Website,Wallet,1,1733,7,8,Regular,West,Clear,0
O-04057,P-7978,C-8754,Beauty,Perfume,15336.0,40.0,9201.6,App,COD,1,869,13,6,Regular,East,Hot,1
O-04058,P-4490,C-2500,Shoes,Casual,1612.0,40.0,967.2,Website,COD,4,1292,15,8,New,North,Rainy,0
O-04059,P-8368,C-6769,Home,Cookware,6862.0,43.0,3911.34,Mobile Web,COD,7,56,29,0,Regular,North,Rainy,0
O-04060,P-3558,C-8959,Home,Lamp,2839.0,45.0,1561.45,Mobile Web,Wallet,5,1503,21,0,Regular,North,Clear,0
O-04061,P-8939,C-3576,Beauty,Perfume,17037.0,32.0,11585.16,Mobile Web,Wallet,2,801,14,1,New,West,Clear,0
O-04062,P-3548,C-8779,Home,Bedsheet,645.0,20.0,516.0,Mobile Web,COD,2,1641,43,9,Loyal,South,Rainy,0
O-04063,P-1022,C-4666,clOThing,Formal,,,6588.63,,Credit Card,1,619,20,1,New,,Rainy,1
O-04064,P-9542,C-3299,Shoes,Running,13817.0,0.0,13817.0,Website,UPI,1,1408,0,7,Regular,South,Cold,0
O-04065,P-9220,C-8214,Home,Bedsheet,9838.0,39.0,6001.18,App,Wallet,4,1678,14,5,Loyal,West,Hot,0
O-04066,P-5098,C-7923,Home,Bedsheet,506.0,47.0,268.18,App,COD,9,1874,0,8,New,North,Cold,0
O-04067,P-6900,C-1461,Clothing,Kurta,,,4844.45,,UPI,4,1598,43,8,Regular,,Cold,1
O-04068,P-3623,C-7536,Electronics,Mobile,11051.0,43.0,6299.07,App,Credit Card,4,158,27,2,Regular,North,Rainy,0
O-04069,P-5134,C-3552,Clothing,Tshirt,1954.0,31.0,1348.26,Website,Wallet,5,570,20,7,New,South,Rainy,0
O-04070,P-4419,C-1793,Home,Lamp,3652.0,23.0,2812.04,App,Credit Card,5,593,45,3,Regular,West,Hot,0
O-04071,P-5773,C-2181,Shoes,Casual,6169.0,37.0,3886.47,App,COD,2,456,17,2,Loyal,West,Cold,1
O-04072,P-2825,C-5327,Clothing,Kurta,2926.0,14.0,2516.36,Website,Credit Card,2,1021,4,0,New,South,Cold,0
O-04073,P-6965,C-3746,Beauty,Perfume,11759.0,8.0,10818.28,Website,Wallet,1,180,12,4,Regular,South,Cold,0
O-04074,P-3883,C-2554,Clothing,Kurta,11090.0,6.0,10424.6,Website,Wallet,4,735,23,1,Loyal,East,Hot,0
O-04075,P-8738,C-3020,Footwear,Sneakers,623.0,36.0,398.72,Website,Wallet,7,1667,44,2,New,West,Cold,1
O-04076,P-7851,C-1342,Electronics,Headphone,19230.0,17.0,15960.9,Website,Wallet,8,878,3,5,Loyal,South,Cold,0
O-04077,P-7905,C-9030,Beauty,Serum,2136.0,17.0,1772.88,Website,UPI,7,1875,7,3,Loyal,North,Cold,0
O-04078,P-4419,C-3422,Electronics,Headphone,2795.0,1.0,2767.05,Mobile Web,Credit Card,1,1512,30,1,Regular,East,Hot,0
O-04079,P-8637,C-5575,Beauty,Perfume,3597.0,20.0,2877.6,App,COD,7,985,39,1,Regular,East,Rainy,0
O-04080,P-6674,C-1349,Footwear,Sneakers,8485.0,42.0,4921.3,App,Credit Card,7,947,47,8,Regular,North,Clear,0
O-04081,P-6263,C-1292,Footwear,Sneakers,1653.0,23.0,1272.81,Website,UPI,1,1750,11,1,New,South,Hot,0
O-04082,P-7733,C-6016,Electronics,Mobile,12937.0,38.0,8020.94,Mobile Web,Wallet,3,1257,3,0,Regular,East,Hot,0
O-04083,P-4259,C-1280,Home,Lamp,12322.0,43.0,7023.54,Website,Wallet,1,1933,38,0,Regular,South,Hot,0
O-04084,P-4192,C-8901,Beauty,Cream,291.0,37.0,183.33,Website,UPI,8,123,41,0,Loyal,East,Rainy,0
O-04085,P-3582,C-9248,Electronics,Mobile,19354.0,25.0,14515.5,App,Wallet,1,1314,1,1,New,North,Clear,0
O-04086,P-8627,C-5726,Beauty,Perfume,6723.0,10.0,6050.7,App,Credit Card,4,155,11,3,New,East,Clear,0
O-04087,P-7141,C-5244,Beauty,Serum,16303.0,21.0,12879.37,Website,Wallet,6,993,43,6,Loyal,East,Hot,0
O-04088,P-4943,C-1231,Home,Bedsheet,18082.0,10.0,16273.8,Website,UPI,6,480,41,9,Regular,East,Rainy,0
O-04089,P-6551,C-9412,Footwear,Boots,13870.0,16.0,11650.8,Website,Wallet,5,285,9,3,Regular,West,Rainy,0
O-04090,P-1489,C-6115,Electronics,Headphone,4505.0,14.0,3874.3,Website,COD,7,411,32,1,New,North,Hot,1
O-04091,P-1953,C-9823,Home,Bedsheet,15729.0,20.0,12583.2,Mobile Web,Wallet,9,1403,49,5,Regular,East,Hot,0
O-04092,P-9990,C-6807,Footwear,Sneakers,18183.0,37.0,11455.29,Website,UPI,7,1165,19,0,New,North,Hot,0
O-04093,P-9673,C-4618,Home,Lamp,282.0,43.0,160.74,App,Credit Card,1,1280,16,5,Loyal,North,Clear,0
O-04094,P-9502,C-8777,Home,Cookware,14131.0,34.0,9326.46,Mobile Web,COD,3,1313,23,0,Regular,West,Hot,1
O-04095,P-1929,C-1248,Shoes,Casual,6251.0,43.0,3563.07,Mobile Web,Credit Card,1,1762,42,7,Regular,West,Clear,0
O-04096,P-1286,C-4039,Beauty,Serum,9643.0,2.0,9450.14,App,Credit Card,6,1710,13,8,New,East,Cold,0
O-04097,P-5807,C-1275,Beauty,Cream,4494.0,34.0,2966.04,Mobile Web,Credit Card,3,180,34,7,Loyal,East,Cold,1
O-04098,P-3714,C-4893,Home,Bedsheet,14549.0,1.0,14403.51,Website,COD,1,1821,4,0,New,South,Clear,1
O-04099,P-2465,C-5991,Clothing,Shirt,13127.0,43.0,7482.39,Website,Credit Card,6,582,30,0,Regular,West,Cold,0
O-04100,P-4667,C-3774,Clothing,Tshirt,13368.0,27.0,9758.64,Mobile Web,UPI,7,473,43,7,Regular,North,Clear,0
O-04101,P-5263,C-6492,Clothing,Shirt,12210.0,18.0,10012.2,Mobile Web,UPI,7,1731,45,9,New,North,Cold,0
O-04102,P-1836,C-4329,Electronics,Laptop,951.0,32.0,646.68,Mobile Web,COD,1,956,12,2,Regular,North,Clear,0
O-04103,P-2405,C-2815,Footwear,Boots,19919.0,19.0,16134.39,Mobile Web,Wallet,7,1360,15,5,Regular,South,Hot,1
O-04104,P-7172,C-4015,Home,Bedsheet,9102.0,2.0,8919.96,Website,Wallet,7,143,36,2,Loyal,South,Hot,1
O-04105,P-4898,C-1848,Clothing,Kurta,1623.0,40.0,973.8,Mobile Web,Wallet,1,1883,20,6,New,North,Cold,0
O-04106,P-1330,C-9883,Home,Lamp,6212.0,34.0,4099.92,Mobile Web,UPI,6,356,22,3,Regular,West,Rainy,0
O-04107,P-1570,C-4422,Clothing,Jeans,13651.0,4.0,13104.96,Website,COD,3,1554,28,5,New,West,Hot,1
O-04108,P-3104,C-4287,Footwear,Boots,6131.0,2.0,6008.38,Website,COD,8,535,5,2,Regular,North,Clear,1
O-04109,P-1930,C-1599,Shoes,Casual,1820.0,3.0,1765.4,Website,Credit Card,4,820,29,3,Loyal,East,Cold,0
O-04110,P-4506,C-7775,Clothing,Kurta,15553.0,23.0,11975.81,Website,UPI,4,255,39,8,New,South,Hot,0
O-04111,P-7131,C-3510,Shoes,Formal,17566.0,49.0,8958.66,Mobile Web,UPI,5,1099,27,5,Loyal,North,Rainy,0
O-04112,P-7527,C-2525,Home,Bedsheet,18891.0,0.0,18891.0,Website,COD,3,789,4,3,Regular,North,Hot,0
O-04113,P-6103,C-3022,Home,Bedsheet,16537.0,8.0,15214.04,Website,UPI,6,630,33,1,New,North,Rainy,0
O-04114,P-8706,C-5585,Footwear,Sandals,19312.0,30.0,13518.4,App,UPI,7,239,24,5,Loyal,West,Hot,1
O-04115,P-2684,C-9263,Home,Cookware,13536.0,48.0,7038.72,App,UPI,4,1132,24,5,New,West,Cold,1
O-04116,P-6113,C-1396,Footwear,Boots,6620.0,33.0,4435.4,Website,UPI,8,228,47,0,New,North,Cold,0
O-04117,P-4922,C-4698,Beauty,Serum,6130.0,6.0,5762.2,Website,Wallet,2,1300,7,5,Loyal,North,Rainy,0
O-04118,P-8713,C-8570,Electronics,Headphone,12904.0,10.0,11613.6,Website,Wallet,3,419,14,7,New,South,Clear,0
O-04119,P-5780,C-8735,Beauty,Perfume,17719.0,20.0,14175.2,Mobile Web,Wallet,9,160,11,7,New,North,Clear,1
O-04120,P-6966,C-4241,Clothing,Jacket,2211.0,22.0,1724.58,Mobile Web,Wallet,6,1217,28,9,Loyal,North,Cold,0
O-04121,P-9670,C-5721,Electronics,Laptop,14828.0,17.0,12307.24,Website,UPI,3,224,49,8,Loyal,West,Hot,0
O-04122,P-1999,C-7867,Shoes,Casual,,,1360.45,,??,6,1898,37,4,Loyal,,Clear,0
O-04123,P-8360,C-5553,Beauty,Perfume,1253.0,12.0,1102.64,App,UPI,6,1194,41,9,Loyal,North,Rainy,0
O-04124,P-7664,C-5127,Footwear,Sandals,7087.0,44.0,3968.72,Mobile Web,UPI,3,52,4,8,New,West,Clear,0
O-04125,P-4807,C-7786,Electronics,Mobile,19775.0,20.0,15820.0,Mobile Web,UPI,5,964,13,1,Loyal,East,Hot,0
O-04126,P-7925,C-3503,Electronics,Mobile,19102.0,11.0,17000.78,Website,Credit Card,7,1907,21,8,New,West,Rainy,0
O-04127,P-3278,C-4386,Home,Lamp,13571.0,30.0,9499.7,App,Credit Card,6,1397,31,2,Loyal,South,Hot,0
O-04128,P-3824,C-6939,Clothing,Jacket,15302.0,46.0,8263.08,Website,UPI,3,1352,7,4,Loyal,West,Hot,0
O-04129,P-6473,C-2394,Electronics,Laptop,14768.0,40.0,8860.8,App,Credit Card,3,741,23,7,Regular,East,Rainy,0
O-04130,P-3364,C-3150,Clothing,Tshirt,14936.0,4.0,14338.56,Website,Wallet,8,285,3,7,Regular,South,Cold,1
O-04131,P-3742,C-6266,Footwear,Sneakers,4799.0,31.0,3311.31,Website,Wallet,9,1261,14,5,Regular,South,Rainy,0
O-04132,P-9961,C-2502,Clothing,Shirt,3301.0,28.0,2376.72,App,UPI,1,1793,39,1,New,East,Rainy,0
O-04133,P-9734,C-3259,Footwear,Boots,6792.0,11.0,6044.88,App,Credit Card,6,978,4,1,Loyal,North,Rainy,0
O-04134,P-2708,C-3560,Beauty,Perfume,16020.0,35.0,10413.0,Website,Wallet,5,1489,16,3,Regular,East,Clear,0
O-04135,P-3113,C-6220,Home,Lamp,16565.0,14.0,14245.9,Website,Wallet,2,850,2,3,Regular,West,Cold,0
O-04136,P-7247,C-2853,Clothing,Tshirt,4472.0,38.0,2772.64,Website,Wallet,1,1027,43,0,Regular,East,Rainy,0
O-04137,P-2913,C-6851,Electronics,Headphone,10824.0,1.0,10715.76,Website,Wallet,8,451,49,8,Regular,East,Rainy,0
O-04138,P-8142,C-7263,Clothing,Jeans,8941.0,24.0,6795.16,Website,Credit Card,1,673,6,7,Regular,North,Rainy,0
O-04139,P-5843,C-5855,Electronics,Charger,4473.0,40.0,2683.8,Mobile Web,COD,8,1494,9,0,Loyal,North,Hot,0
O-04140,P-1689,C-9549,Electronics,Charger,15048.0,32.0,10232.64,Mobile Web,COD,8,222,30,2,New,North,Rainy,1
O-04141,P-4464,C-3494,Footwear,Sandals,9387.0,29.0,6664.77,App,UPI,2,1041,32,8,New,North,Cold,0
O-04142,P-4973,C-4141,Beauty,Serum,15044.0,17.0,12486.52,Mobile Web,Wallet,8,671,38,6,New,West,Clear,1
O-04143,P-5818,C-3406,Home,Cookware,10190.0,35.0,6623.5,Website,Credit Card,4,1335,34,5,Regular,North,Hot,1
O-04144,P-3777,C-1800,Electronics,Laptop,18218.0,43.0,10384.26,App,UPI,1,366,30,0,Regular,West,Cold,0
O-04145,P-2844,C-3740,Home,Cookware,4920.0,38.0,3050.4,Website,UPI,7,1816,26,5,Loyal,South,Rainy,1
O-04146,P-3077,C-7662,Shoes,Running,625.0,38.0,387.5,App,Wallet,4,1633,41,5,Loyal,West,Hot,0
O-04147,P-9416,C-2387,Shoes,Casual,6622.0,15.0,5628.7,App,Credit Card,9,660,25,1,Loyal,West,Hot,0
O-04148,P-5743,C-6354,Clothing,Shirt,1547.0,44.0,866.32,Mobile Web,UPI,3,1043,3,2,Regular,West,Hot,0
O-04149,P-8793,C-3661,Clothing,Tshirt,13884.0,2.0,13606.32,Mobile Web,Wallet,6,350,12,4,Loyal,East,Hot,1
O-04150,P-6644,C-2377,Beauty,Serum,11918.0,12.0,10487.84,App,Wallet,1,1119,42,7,Regular,South,Clear,0
O-04151,P-2108,C-3583,Home,Bedsheet,5990.0,4.0,5750.4,Mobile Web,UPI,2,1154,6,4,Loyal,North,Cold,0
O-04152,P-1570,C-2649,Home,Lamp,10244.0,0.0,10244.0,App,??,9,1247,9,9,New,West,Hot,0
O-04153,P-1852,C-9929,Home,Lamp,12232.0,19.0,9907.92,Mobile Web,COD,6,1654,34,2,New,West,Rainy,0
O-04154,P-2929,C-7128,Shoes,Running,,,8750.88,,Credit Card,1,254,35,9,New,,Rainy,0
O-04155,P-2394,C-5810,Beauty,Perfume,12691.0,20.0,10152.8,Mobile Web,COD,5,674,17,5,New,North,Clear,0
O-04156,P-3218,C-7981,Beauty,Serum,19676.0,37.0,12395.88,Website,Wallet,9,92,44,2,Regular,East,Clear,0
O-04157,P-7409,C-2720,Home,Bedsheet,19055.0,12.0,16768.4,Website,Credit Card,4,360,9,8,Loyal,North,Clear,0
O-04158,P-7762,C-1590,Shoes,Running,19674.0,37.0,12394.62,App,Wallet,3,874,5,0,Loyal,North,Clear,0
O-04159,P-5088,C-6948,Electronics,Charger,19414.0,20.0,15531.2,App,Wallet,2,1508,28,1,Regular,South,Cold,0
O-04160,P-9574,C-6832,Home,Cookware,10217.0,25.0,7662.75,Website,UPI,3,1296,7,0,Loyal,North,Clear,0
O-04161,P-8473,C-4470,Beauty,Serum,1686.0,23.0,1298.22,Mobile Web,Credit Card,5,1143,24,0,Regular,South,Cold,0
O-04162,P-3118,C-3523,Beauty,Serum,19953.0,41.0,11772.27,Website,Credit Card,7,1568,27,8,New,North,Hot,0
O-04163,P-4522,C-1191,Home,Bedsheet,11814.0,5.0,11223.3,App,UPI,1,378,44,8,Regular,West,Clear,0
O-04164,P-3835,C-5716,Shoes,Formal,9204.0,30.0,6442.8,App,COD,6,1888,9,5,New,East,Cold,0
O-04165,P-3386,C-8835,Footwear,Boots,12649.0,16.0,10625.16,Website,UPI,6,154,9,4,New,East,Rainy,0
O-04166,P-9288,C-5899,Footwear,Sneakers,7166.0,31.0,4944.54,App,Credit Card,7,1873,46,6,Regular,North,Cold,0
O-04167,P-5261,C-6908,Beauty,Cream,7589.0,33.0,5084.63,Website,COD,3,824,19,0,New,South,Cold,0
O-04168,P-4301,C-7623,Shoes,Formal,13760.0,6.0,12934.4,Website,UPI,1,683,16,8,Loyal,North,Hot,0
O-04169,P-7442,C-3547,Shoes,Running,6576.0,45.0,3616.8,Mobile Web,UPI,8,668,16,3,Regular,East,Cold,0
O-04170,P-9724,C-4137,Home,Bedsheet,1556.0,16.0,1307.04,Mobile Web,COD,8,1629,7,6,Loyal,West,Hot,1
O-04171,P-9223,C-8547,Clothing,Shirt,6007.0,12.0,5286.16,App,UPI,7,1359,44,7,Loyal,West,Cold,0
O-04172,P-8523,C-9252,Footwear,Sneakers,5985.0,6.0,5625.9,Website,COD,3,1161,17,7,Loyal,South,Hot,1
O-04173,P-1211,C-3155,Footwear,Sneakers,494.0,34.0,326.04,Mobile Web,COD,3,1501,1,3,Regular,North,Hot,0
O-04174,P-1526,C-8070,Footwear,Sneakers,12109.0,23.0,9323.93,Website,COD,4,1492,22,3,New,North,Rainy,0
O-04175,P-8725,C-9944,Footwear,Sneakers,13102.0,47.0,6944.06,Website,UPI,1,1365,22,6,New,North,Hot,0
O-04176,P-6176,C-4583,Footwear,Sneakers,2727.0,35.0,1772.55,Website,Wallet,2,1583,26,8,Loyal,North,Clear,1
O-04177,P-4164,C-6194,Footwear,Sneakers,16504.0,37.0,10397.52,App,Credit Card,3,1586,11,9,Loyal,North,Hot,0
O-04178,P-3308,C-3570,Beauty,Serum,3090.0,12.0,2719.2,Website,Credit Card,9,1167,23,7,Regular,South,Clear,1
O-04179,P-5154,C-5406,Home,Lamp,15992.0,41.0,9435.28,Website,COD,9,89,49,9,Loyal,North,Cold,1
O-04180,P-2053,C-3155,Electronics,Headphone,18770.0,24.0,14265.2,Mobile Web,Credit Card,3,446,33,2,New,East,Cold,0
O-04181,P-3051,C-8988,Footwear,Boots,12222.0,25.0,9166.5,App,Credit Card,3,1030,49,0,New,West,Hot,0
O-04182,P-7972,C-6924,Footwear,Sneakers,13083.0,20.0,10466.4,Website,COD,6,1399,26,5,Regular,North,Rainy,0
O-04183,P-5543,C-2319,Clothing,Jacket,12799.0,25.0,9599.25,Website,UPI,8,1681,45,9,Loyal,South,Rainy,1
O-04184,P-9417,C-4164,Shoes,Casual,,,10667.94,,Credit Card,9,1966,27,8,Regular,,Cold,1
O-04185,P-9537,C-6598,Clothing,Tshirt,2217.0,10.0,1995.3,App,Credit Card,9,1676,42,8,Loyal,West,Cold,0
O-04186,P-7526,C-8946,Beauty,Cream,5655.0,36.0,3619.2,App,Wallet,2,1221,11,5,New,North,Cold,0
O-04187,P-2105,C-7296,Footwear,Boots,15707.0,23.0,12094.39,App,UPI,6,1901,11,0,Regular,East,Hot,0
O-04188,P-3692,C-3785,Shoes,Formal,16586.0,45.0,9122.3,Website,UPI,2,665,18,7,New,West,Cold,0
O-04189,P-4622,C-5620,Beauty,Perfume,15384.0,40.0,9230.4,Website,COD,1,1444,12,2,New,South,Hot,1
O-04190,P-1285,C-8600,Shoes,Formal,5929.0,0.0,5929.0,Mobile Web,COD,2,1675,31,4,Regular,South,Cold,0
O-04191,P-1045,C-2375,Electronics,Mobile,7669.0,39.0,4678.09,Website,COD,4,862,30,3,Regular,West,Rainy,0
O-04192,P-7424,C-4085,Beauty,Serum,2892.0,45.0,1590.6,Website,Wallet,1,88,39,2,Loyal,West,Cold,0
O-04193,P-3622,C-9507,Home,Cookware,4339.0,44.0,2429.84,Mobile Web,Credit Card,2,375,37,4,Regular,North,Rainy,0
O-04194,P-9272,C-4665,Clothing,Kurta,19452.0,45.0,10698.6,App,Credit Card,6,871,24,2,Regular,West,Rainy,0
O-04195,P-1691,C-1311,Shoes,Formal,305.0,42.0,176.9,Website,UPI,2,1199,46,6,Loyal,West,Cold,1
O-04196,P-5559,C-2146,Electronics,Charger,17885.0,5.0,16990.75,Website,UPI,9,551,37,6,Loyal,West,Clear,0
O-04197,P-1109,C-6180,Clothing,Jeans,10519.0,30.0,7363.3,Mobile Web,COD,4,694,17,4,New,East,Clear,0
O-04198,P-5404,C-1312,Clothing,Kurta,6819.0,17.0,5659.77,Website,COD,7,753,18,4,New,North,Clear,1
O-04199,P-4810,C-5821,Clothing,Tshirt,8610.0,30.0,6027.0,Website,COD,1,1366,47,0,Loyal,West,Cold,0
O-04200,P-5604,C-3453,Home,Cookware,5860.0,19.0,4746.6,Website,Credit Card,9,1646,3,5,Regular,East,Cold,0
O-04201,P-1261,C-4380,Shoes,Casual,11193.0,45.0,6156.15,Website,COD,5,1852,39,0,Loyal,West,Cold,1
O-04202,P-8775,C-6699,Clothing,Shirt,7222.0,40.0,4333.2,App,Wallet,3,1491,13,5,New,West,Clear,0
O-04203,P-3946,C-3144,Clothing,Kurta,7010.0,15.0,5958.5,Mobile Web,COD,4,723,20,3,Regular,West,Hot,0
O-04204,P-3890,C-2806,Electronics,Headphone,13703.0,48.0,7125.56,Mobile Web,UPI,7,913,1,3,Loyal,West,Rainy,1
O-04205,P-9667,C-1639,Electronics,Laptop,1022.0,37.0,643.86,Website,UPI,6,1792,4,6,New,East,Rainy,0
O-04206,P-1619,C-6520,Home,Bedsheet,13129.0,29.0,9321.59,Website,COD,5,1038,36,4,Loyal,South,Hot,0
O-04207,P-8857,C-9246,Beauty,Serum,13572.0,41.0,8007.48,App,Wallet,4,1745,0,9,New,North,Hot,0
O-04208,P-8635,C-2618,Home,Lamp,9811.0,29.0,6965.81,App,Wallet,2,515,13,8,New,South,Rainy,0
O-04209,P-1060,C-6409,Footwear,Sneakers,19589.0,22.0,15279.42,Mobile Web,Credit Card,6,193,36,9,Regular,North,Clear,0
O-04210,P-5608,C-6923,Home,Bedsheet,,,15414.66,,UPI,8,1160,30,6,Loyal,,Rainy,0
O-04211,P-7481,C-9482,Footwear,Boots,17657.0,36.0,11300.48,App,UPI,5,396,25,6,Regular,East,Clear,0
O-04212,P-2626,C-2016,Footwear,Sandals,12561.0,31.0,8667.09,Mobile Web,Credit Card,9,1980,8,3,Loyal,South,Clear,0
